ticker,time_published,title,source,topic,sentiment_label,sentiment_score,relevance_score,url
OKLO,2026-08-03 17:11:57,Form 144 Oklo Inc. For: 3 August By Investing.com,Investing.com Canada,financial_markets,Somewhat-Bullish,0.223197,1.0,https://ca.investing.com/news/stock-market-news/form-144-oklo-inc-for-3-august-93CH-4771908
AVGO,2026-08-03 17:11:57,Form 144 Oklo Inc. For: 3 August By Investing.com,Investing.com Canada,financial_markets,Neutral,0.128468,0.642004,https://ca.investing.com/news/stock-market-news/form-144-oklo-inc-for-3-august-93CH-4771908
AAPL,2026-08-03 17:11:57,Form 144 Oklo Inc. For: 3 August By Investing.com,Investing.com Canada,financial_markets,Somewhat-Bearish,-0.179747,0.630443,https://ca.investing.com/news/stock-market-news/form-144-oklo-inc-for-3-august-93CH-4771908
TSLA,2026-08-03 17:11:57,Form 144 Oklo Inc. For: 3 August By Investing.com,Investing.com Canada,financial_markets,Somewhat-Bullish,0.271781,0.647776,https://ca.investing.com/news/stock-market-news/form-144-oklo-inc-for-3-august-93CH-4771908
MSFT,2026-08-03 16:19:00,Apple Plans iPhone-to-Windows Copy and Paste in EU After Microsoft Request,MacRumors,technology,Somewhat-Bullish,0.331018,0.913288,https://www.macrumors.com/2026/08/03/apple-iphone-windows-copy-paste/
AAPL,2026-08-03 16:19:00,Apple Plans iPhone-to-Windows Copy and Paste in EU After Microsoft Request,MacRumors,technology,Somewhat-Bullish,0.273168,0.925895,https://www.macrumors.com/2026/08/03/apple-iphone-windows-copy-paste/
META,2026-08-03 16:19:00,Apple Plans iPhone-to-Windows Copy and Paste in EU After Microsoft Request,MacRumors,technology,Neutral,0.121161,0.605367,https://www.macrumors.com/2026/08/03/apple-iphone-windows-copy-paste/
GOOGL,2026-08-03 16:19:00,Apple Plans iPhone-to-Windows Copy and Paste in EU After Microsoft Request,MacRumors,technology,Neutral,0.112604,0.584092,https://www.macrumors.com/2026/08/03/apple-iphone-windows-copy-paste/
HPE,2026-08-03 16:08:42,"Hewlett Packard Enterprise Company (NYSE:HPE) Given Consensus Rating of ""Moderate Buy"" by Brokerages",MarketBeat,earnings,Bullish,0.602377,1.0,https://www.marketbeat.com/instant-alerts/hewlett-packard-enterprise-company-nysehpe-given-consensus-rating-of-moderate-buy-by-brokerages-2026-08-03/
SMCI,2026-08-03 16:08:42,"Hewlett Packard Enterprise Company (NYSE:HPE) Given Consensus Rating of ""Moderate Buy"" by Brokerages",MarketBeat,earnings,Somewhat-Bullish,0.315958,0.611682,https://www.marketbeat.com/instant-alerts/hewlett-packard-enterprise-company-nysehpe-given-consensus-rating-of-moderate-buy-by-brokerages-2026-08-03/
AAPL,2026-08-03 16:08:42,"Hewlett Packard Enterprise Company (NYSE:HPE) Given Consensus Rating of ""Moderate Buy"" by Brokerages",MarketBeat,earnings,Neutral,0.145237,0.55803,https://www.marketbeat.com/instant-alerts/hewlett-packard-enterprise-company-nysehpe-given-consensus-rating-of-moderate-buy-by-brokerages-2026-08-03/
MSFT,2026-08-03 16:08:42,"Hewlett Packard Enterprise Company (NYSE:HPE) Given Consensus Rating of ""Moderate Buy"" by Brokerages",MarketBeat,earnings,Neutral,0.127038,0.550438,https://www.marketbeat.com/instant-alerts/hewlett-packard-enterprise-company-nysehpe-given-consensus-rating-of-moderate-buy-by-brokerages-2026-08-03/
IBM,2026-08-03 16:08:42,"Hewlett Packard Enterprise Company (NYSE:HPE) Given Consensus Rating of ""Moderate Buy"" by Brokerages",MarketBeat,earnings,Neutral,0.139859,0.563575,https://www.marketbeat.com/instant-alerts/hewlett-packard-enterprise-company-nysehpe-given-consensus-rating-of-moderate-buy-by-brokerages-2026-08-03/
DIS,2026-08-03 15:07:33,Sapient Capital LLC Decreases Stock Position in The Walt Disney Company $DIS,MarketBeat,earnings,Neutral,0.06184,0.977997,https://www.marketbeat.com/instant-alerts/filing-sapient-capital-llc-decreases-stock-position-in-the-walt-disney-company-dis-2026-08-03/
SBUX,2026-08-03 15:07:33,Sapient Capital LLC Decreases Stock Position in The Walt Disney Company $DIS,MarketBeat,earnings,Neutral,0.074864,0.649747,https://www.marketbeat.com/instant-alerts/filing-sapient-capital-llc-decreases-stock-position-in-the-walt-disney-company-dis-2026-08-03/
AAPL,2026-08-03 15:07:33,Sapient Capital LLC Decreases Stock Position in The Walt Disney Company $DIS,MarketBeat,earnings,Neutral,-0.096645,0.567502,https://www.marketbeat.com/instant-alerts/filing-sapient-capital-llc-decreases-stock-position-in-the-walt-disney-company-dis-2026-08-03/
AAPL,2026-08-03 15:07:08,India Eyes More Tax Breaks for Electronics in Win For Apple,Bloomberg,economy_fiscal,Bullish,0.499053,0.964786,https://www.bloomberg.com/news/articles/2026-08-03/india-eyes-more-tax-breaks-for-electronics-in-win-for-apple
GOOGL,2026-08-03 15:07:08,India Eyes More Tax Breaks for Electronics in Win For Apple,Bloomberg,economy_fiscal,Somewhat-Bullish,0.317159,0.747645,https://www.bloomberg.com/news/articles/2026-08-03/india-eyes-more-tax-breaks-for-electronics-in-win-for-apple
GOOG,2026-08-03 15:07:08,India Eyes More Tax Breaks for Electronics in Win For Apple,Bloomberg,economy_fiscal,Somewhat-Bullish,0.306287,0.733366,https://www.bloomberg.com/news/articles/2026-08-03/india-eyes-more-tax-breaks-for-electronics-in-win-for-apple
MU,2026-08-03 14:39:35,"Micron's 85% Gross Margin Tops Meta, Microsoft, and Google - Here's Why It Could Climb Even Higher",24/7 Wall St.,earnings,Bullish,0.498835,1.0,https://247wallst.com/investing/2026/08/03/microns-85-gross-margin-tops-meta-microsoft-and-google-heres-why-it-could-climb-even-higher/
META,2026-08-03 14:39:35,"Micron's 85% Gross Margin Tops Meta, Microsoft, and Google - Here's Why It Could Climb Even Higher",24/7 Wall St.,earnings,Somewhat-Bullish,0.3461,0.726038,https://247wallst.com/investing/2026/08/03/microns-85-gross-margin-tops-meta-microsoft-and-google-heres-why-it-could-climb-even-higher/
MSFT,2026-08-03 14:39:35,"Micron's 85% Gross Margin Tops Meta, Microsoft, and Google - Here's Why It Could Climb Even Higher",24/7 Wall St.,earnings,Somewhat-Bullish,0.331634,0.739907,https://247wallst.com/investing/2026/08/03/microns-85-gross-margin-tops-meta-microsoft-and-google-heres-why-it-could-climb-even-higher/
GOOG,2026-08-03 14:39:35,"Micron's 85% Gross Margin Tops Meta, Microsoft, and Google - Here's Why It Could Climb Even Higher",24/7 Wall St.,earnings,Somewhat-Bullish,0.318642,0.729354,https://247wallst.com/investing/2026/08/03/microns-85-gross-margin-tops-meta-microsoft-and-google-heres-why-it-could-climb-even-higher/
AAPL,2026-08-03 14:39:35,"Micron's 85% Gross Margin Tops Meta, Microsoft, and Google - Here's Why It Could Climb Even Higher",24/7 Wall St.,earnings,Somewhat-Bearish,-0.333117,0.639655,https://247wallst.com/investing/2026/08/03/microns-85-gross-margin-tops-meta-microsoft-and-google-heres-why-it-could-climb-even-higher/
GRMN,2026-08-03 14:38:35,Garmin: Beware Consumer Hardware As Sales Slow (NYSE:GRMN),Seeking Alpha,earnings,Bearish,-0.835615,1.0,https://seekingalpha.com/article/4929490-garmin-beware-consumer-hardware-as-sales-slow
AAPL,2026-08-03 14:38:35,Garmin: Beware Consumer Hardware As Sales Slow (NYSE:GRMN),Seeking Alpha,earnings,Neutral,-0.134276,0.637939,https://seekingalpha.com/article/4929490-garmin-beware-consumer-hardware-as-sales-slow
URTH,2026-08-03 14:27:00,iShares MSCI World ETF: Arbeitsmarktbericht am 7. August,Börse Express,financial_markets,Neutral,0.114602,1.0,https://www.boerse-express.com/news/articles/ishares-msci-world-etf-arbeitsmarktbericht-am-7-august-935126
AMZN,2026-08-03 14:27:00,iShares MSCI World ETF: Arbeitsmarktbericht am 7. August,Börse Express,financial_markets,Somewhat-Bullish,0.313155,0.620692,https://www.boerse-express.com/news/articles/ishares-msci-world-etf-arbeitsmarktbericht-am-7-august-935126
AAPL,2026-08-03 14:27:00,iShares MSCI World ETF: Arbeitsmarktbericht am 7. August,Börse Express,financial_markets,Somewhat-Bearish,-0.337567,0.640271,https://www.boerse-express.com/news/articles/ishares-msci-world-etf-arbeitsmarktbericht-am-7-august-935126
MSCI,2026-08-03 14:27:00,iShares MSCI World ETF: Arbeitsmarktbericht am 7. August,Börse Express,financial_markets,Neutral,0.111407,0.708056,https://www.boerse-express.com/news/articles/ishares-msci-world-etf-arbeitsmarktbericht-am-7-august-935126
DWLD,2026-08-03 14:11:12,"DWLD ETF Profile: Dividends, Returns (DUS:DWLD)",TradingView,finance,Neutral,0.085868,1.0,https://www.tradingview.com/symbols/DUS-DWLD/profile/
BEN,2026-08-03 14:11:12,"DWLD ETF Profile: Dividends, Returns (DUS:DWLD)",TradingView,finance,Neutral,0.103917,0.717873,https://www.tradingview.com/symbols/DUS-DWLD/profile/
AAPL,2026-08-03 14:11:12,"DWLD ETF Profile: Dividends, Returns (DUS:DWLD)",TradingView,finance,Neutral,0.122724,0.614305,https://www.tradingview.com/symbols/DUS-DWLD/profile/
NVDA,2026-08-03 14:11:12,"DWLD ETF Profile: Dividends, Returns (DUS:DWLD)",TradingView,finance,Neutral,0.10962,0.63297,https://www.tradingview.com/symbols/DUS-DWLD/profile/
FDS,2026-08-03 14:11:12,"DWLD ETF Profile: Dividends, Returns (DUS:DWLD)",TradingView,finance,Neutral,0.127106,0.625106,https://www.tradingview.com/symbols/DUS-DWLD/profile/
RLJ,2026-08-03 14:11:01,Rlj Lodging Trust stock hits 52-week high at $12.57 By Investing.com,Investing.com Canada,earnings,Bullish,0.477917,1.0,https://ca.investing.com/news/stock-market-news/rlj-lodging-trust-stock-hits-52week-high-at-1257-93CH-4771511
AVGO,2026-08-03 14:11:01,Rlj Lodging Trust stock hits 52-week high at $12.57 By Investing.com,Investing.com Canada,earnings,Somewhat-Bullish,0.199159,0.571466,https://ca.investing.com/news/stock-market-news/rlj-lodging-trust-stock-hits-52week-high-at-1257-93CH-4771511
AAPL,2026-08-03 14:11:01,Rlj Lodging Trust stock hits 52-week high at $12.57 By Investing.com,Investing.com Canada,earnings,Somewhat-Bearish,-0.168849,0.606057,https://ca.investing.com/news/stock-market-news/rlj-lodging-trust-stock-hits-52week-high-at-1257-93CH-4771511
TSLA,2026-08-03 14:11:01,Rlj Lodging Trust stock hits 52-week high at $12.57 By Investing.com,Investing.com Canada,earnings,Somewhat-Bullish,0.27817,0.585804,https://ca.investing.com/news/stock-market-news/rlj-lodging-trust-stock-hits-52week-high-at-1257-93CH-4771511
IWB,2026-08-03 14:09:51,Should iShares Russell 1000 ETF (IWB) Be on Your Investing Radar?,Yahoo Finance,financial_markets,Somewhat-Bullish,0.255777,1.0,https://finance.yahoo.com/markets/stocks/articles/ishares-russell-1000-etf-iwb-102002486.html
BLK,2026-08-03 14:09:51,Should iShares Russell 1000 ETF (IWB) Be on Your Investing Radar?,Yahoo Finance,financial_markets,Neutral,0.112985,0.612592,https://finance.yahoo.com/markets/stocks/articles/ishares-russell-1000-etf-iwb-102002486.html
NVDA,2026-08-03 14:09:51,Should iShares Russell 1000 ETF (IWB) Be on Your Investing Radar?,Yahoo Finance,financial_markets,Somewhat-Bullish,0.179022,0.616884,https://finance.yahoo.com/markets/stocks/articles/ishares-russell-1000-etf-iwb-102002486.html
AAPL,2026-08-03 14:09:51,Should iShares Russell 1000 ETF (IWB) Be on Your Investing Radar?,Yahoo Finance,financial_markets,Somewhat-Bullish,0.151387,0.632898,https://finance.yahoo.com/markets/stocks/articles/ishares-russell-1000-etf-iwb-102002486.html
MSFT,2026-08-03 14:09:51,Should iShares Russell 1000 ETF (IWB) Be on Your Investing Radar?,Yahoo Finance,financial_markets,Somewhat-Bullish,0.167702,0.622659,https://finance.yahoo.com/markets/stocks/articles/ishares-russell-1000-etf-iwb-102002486.html
AMZN,2026-08-03 13:39:11,Amazon Joins Elite List of Stocks to Top $3 Trillion in Value,Bloomberg,financial_markets,Bullish,0.475822,1.0,https://www.bloomberg.com/news/articles/2026-08-03/amazon-joins-elite-list-of-stocks-to-top-3-trillion-in-value
NVDA,2026-08-03 13:39:11,Amazon Joins Elite List of Stocks to Top $3 Trillion in Value,Bloomberg,financial_markets,Bullish,0.417682,0.649065,https://www.bloomberg.com/news/articles/2026-08-03/amazon-joins-elite-list-of-stocks-to-top-3-trillion-in-value
GOOGL,2026-08-03 13:39:11,Amazon Joins Elite List of Stocks to Top $3 Trillion in Value,Bloomberg,financial_markets,Bullish,0.398583,0.60725,https://www.bloomberg.com/news/articles/2026-08-03/amazon-joins-elite-list-of-stocks-to-top-3-trillion-in-value
MSFT,2026-08-03 13:39:11,Amazon Joins Elite List of Stocks to Top $3 Trillion in Value,Bloomberg,financial_markets,Bullish,0.418449,0.609274,https://www.bloomberg.com/news/articles/2026-08-03/amazon-joins-elite-list-of-stocks-to-top-3-trillion-in-value
AAPL,2026-08-03 13:39:11,Amazon Joins Elite List of Stocks to Top $3 Trillion in Value,Bloomberg,financial_markets,Bullish,0.421955,0.640833,https://www.bloomberg.com/news/articles/2026-08-03/amazon-joins-elite-list-of-stocks-to-top-3-trillion-in-value
VEA,2026-08-03 12:13:27,Which Is the Better International ETF: Vanguard's Low-Cost VEA or State Street's Climate-Focused NZAC?,The Globe and Mail,financial_markets,Bullish,0.452165,1.0,https://www.theglobeandmail.com/investing/markets/stocks/AAPL/pressreleases/3612118/which-is-the-better-international-etf-vanguards-low-cost-vea-or-state-streets-climate-focused-nzac/
NVDA,2026-08-03 12:13:27,Which Is the Better International ETF: Vanguard's Low-Cost VEA or State Street's Climate-Focused NZAC?,The Globe and Mail,financial_markets,Somewhat-Bullish,0.286666,0.712889,https://www.theglobeandmail.com/investing/markets/stocks/AAPL/pressreleases/3612118/which-is-the-better-international-etf-vanguards-low-cost-vea-or-state-streets-climate-focused-nzac/
AAPL,2026-08-03 12:13:27,Which Is the Better International ETF: Vanguard's Low-Cost VEA or State Street's Climate-Focused NZAC?,The Globe and Mail,financial_markets,Somewhat-Bullish,0.296065,0.686517,https://www.theglobeandmail.com/investing/markets/stocks/AAPL/pressreleases/3612118/which-is-the-better-international-etf-vanguards-low-cost-vea-or-state-streets-climate-focused-nzac/
MSFT,2026-08-03 12:13:27,Which Is the Better International ETF: Vanguard's Low-Cost VEA or State Street's Climate-Focused NZAC?,The Globe and Mail,financial_markets,Somewhat-Bullish,0.29855,0.717124,https://www.theglobeandmail.com/investing/markets/stocks/AAPL/pressreleases/3612118/which-is-the-better-international-etf-vanguards-low-cost-vea-or-state-streets-climate-focused-nzac/
CMCSV,2026-08-03 12:12:21,Pacer Advisors Inc. Trims Stock Position in Comcast Corporation $CMCSA,MarketBeat,earnings,Neutral,0.011279,0.342539,https://www.marketbeat.com/instant-alerts/filing-pacer-advisors-inc-trims-stock-position-in-comcast-corporation-cmcsa-2026-08-03/
CMCSA,2026-08-03 12:12:21,Pacer Advisors Inc. Trims Stock Position in Comcast Corporation $CMCSA,MarketBeat,earnings,Neutral,0.084008,1.0,https://www.marketbeat.com/instant-alerts/filing-pacer-advisors-inc-trims-stock-position-in-comcast-corporation-cmcsa-2026-08-03/
MSFT,2026-08-03 12:12:21,Pacer Advisors Inc. Trims Stock Position in Comcast Corporation $CMCSA,MarketBeat,earnings,Neutral,0.058902,0.556222,https://www.marketbeat.com/instant-alerts/filing-pacer-advisors-inc-trims-stock-position-in-comcast-corporation-cmcsa-2026-08-03/
AAPL,2026-08-03 12:12:21,Pacer Advisors Inc. Trims Stock Position in Comcast Corporation $CMCSA,MarketBeat,earnings,Neutral,0.06445,0.553833,https://www.marketbeat.com/instant-alerts/filing-pacer-advisors-inc-trims-stock-position-in-comcast-corporation-cmcsa-2026-08-03/
AMZN,2026-08-03 12:12:21,Pacer Advisors Inc. Trims Stock Position in Comcast Corporation $CMCSA,MarketBeat,earnings,Neutral,0.062912,0.556778,https://www.marketbeat.com/instant-alerts/filing-pacer-advisors-inc-trims-stock-position-in-comcast-corporation-cmcsa-2026-08-03/
MORN,2026-08-03 11:43:35,Why We Downgraded Vanguard Dividend Growth Fund,Morningstar,finance,Neutral,0.003169,0.32377,https://www.morningstar.com/funds/why-we-downgraded-vanguard-dividend-growth
TSLA,2026-08-03 11:43:35,Why We Downgraded Vanguard Dividend Growth Fund,Morningstar,finance,Neutral,-0.12975,0.620313,https://www.morningstar.com/funds/why-we-downgraded-vanguard-dividend-growth
AAPL,2026-08-03 11:43:35,Why We Downgraded Vanguard Dividend Growth Fund,Morningstar,finance,Neutral,-0.135889,0.618344,https://www.morningstar.com/funds/why-we-downgraded-vanguard-dividend-growth
IWD,2026-08-03 10:44:51,Should iShares Russell 1000 Value ETF (IWD) Be on Your Investing Radar?,Yahoo Finance,financial_markets,Bullish,0.4382,1.0,https://finance.yahoo.com/markets/stocks/articles/ishares-russell-1000-value-etf-102002818.html
BLK,2026-08-03 10:44:51,Should iShares Russell 1000 Value ETF (IWD) Be on Your Investing Radar?,Yahoo Finance,financial_markets,Somewhat-Bullish,0.271108,0.680399,https://finance.yahoo.com/markets/stocks/articles/ishares-russell-1000-value-etf-102002818.html
AMZN,2026-08-03 10:44:51,Should iShares Russell 1000 Value ETF (IWD) Be on Your Investing Radar?,Yahoo Finance,financial_markets,Somewhat-Bullish,0.230998,0.613534,https://finance.yahoo.com/markets/stocks/articles/ishares-russell-1000-value-etf-102002818.html
AAPL,2026-08-03 10:44:51,Should iShares Russell 1000 Value ETF (IWD) Be on Your Investing Radar?,Yahoo Finance,financial_markets,Somewhat-Bullish,0.237074,0.604422,https://finance.yahoo.com/markets/stocks/articles/ishares-russell-1000-value-etf-102002818.html
MSFT,2026-08-03 10:44:51,Should iShares Russell 1000 Value ETF (IWD) Be on Your Investing Radar?,Yahoo Finance,financial_markets,Somewhat-Bullish,0.204731,0.609732,https://finance.yahoo.com/markets/stocks/articles/ishares-russell-1000-value-etf-102002818.html
SNAP,2026-08-03 10:43:31,Who Owns Snapchat?,www.bgr.com,technology,Neutral,0.141049,1.0,https://www.bgr.com/2226377/who-owns-snapchat/
GOOGL,2026-08-03 10:43:31,Who Owns Snapchat?,www.bgr.com,technology,Neutral,0.107521,0.713908,https://www.bgr.com/2226377/who-owns-snapchat/
META,2026-08-03 10:43:31,Who Owns Snapchat?,www.bgr.com,technology,Neutral,-0.146875,0.70511,https://www.bgr.com/2226377/who-owns-snapchat/
AAPL,2026-08-03 10:43:31,Who Owns Snapchat?,www.bgr.com,technology,Neutral,0.104409,0.634457,https://www.bgr.com/2226377/who-owns-snapchat/
IWB,2026-08-03 10:42:41,Should iShares Russell 1000 ETF (IWB) Be on Your Investing Radar?,Yahoo Finance Singapore,financial_markets,Somewhat-Bullish,0.317524,1.0,https://sg.finance.yahoo.com/news/ishares-russell-1000-etf-iwb-102002486.html
BLK,2026-08-03 10:42:41,Should iShares Russell 1000 ETF (IWB) Be on Your Investing Radar?,Yahoo Finance Singapore,financial_markets,Somewhat-Bullish,0.220462,0.734685,https://sg.finance.yahoo.com/news/ishares-russell-1000-etf-iwb-102002486.html
NVDA,2026-08-03 10:42:41,Should iShares Russell 1000 ETF (IWB) Be on Your Investing Radar?,Yahoo Finance Singapore,financial_markets,Somewhat-Bullish,0.313009,0.641648,https://sg.finance.yahoo.com/news/ishares-russell-1000-etf-iwb-102002486.html
AAPL,2026-08-03 10:42:41,Should iShares Russell 1000 ETF (IWB) Be on Your Investing Radar?,Yahoo Finance Singapore,financial_markets,Somewhat-Bullish,0.346857,0.570165,https://sg.finance.yahoo.com/news/ishares-russell-1000-etf-iwb-102002486.html
MSFT,2026-08-03 10:42:41,Should iShares Russell 1000 ETF (IWB) Be on Your Investing Radar?,Yahoo Finance Singapore,financial_markets,Somewhat-Bullish,0.302372,0.567796,https://sg.finance.yahoo.com/news/ishares-russell-1000-etf-iwb-102002486.html
VRSN,2026-08-03 10:42:39,"Pacer Advisors Inc. Increases Holdings in VeriSign, Inc. $VRSN",MarketBeat,earnings,Bullish,0.456794,1.0,https://www.marketbeat.com/instant-alerts/filing-pacer-advisors-inc-increases-holdings-in-verisign-inc-vrsn-2026-08-03/
GOOGL,2026-08-03 10:42:39,"Pacer Advisors Inc. Increases Holdings in VeriSign, Inc. $VRSN",MarketBeat,earnings,Somewhat-Bullish,0.260095,0.580207,https://www.marketbeat.com/instant-alerts/filing-pacer-advisors-inc-increases-holdings-in-verisign-inc-vrsn-2026-08-03/
AAPL,2026-08-03 10:42:39,"Pacer Advisors Inc. Increases Holdings in VeriSign, Inc. $VRSN",MarketBeat,earnings,Neutral,0.116329,0.550459,https://www.marketbeat.com/instant-alerts/filing-pacer-advisors-inc-increases-holdings-in-verisign-inc-vrsn-2026-08-03/
JPM,2026-08-03 10:42:39,"Pacer Advisors Inc. Increases Holdings in VeriSign, Inc. $VRSN",MarketBeat,earnings,Neutral,0.100529,0.571809,https://www.marketbeat.com/instant-alerts/filing-pacer-advisors-inc-increases-holdings-in-verisign-inc-vrsn-2026-08-03/
C,2026-08-03 10:42:39,"Pacer Advisors Inc. Increases Holdings in VeriSign, Inc. $VRSN",MarketBeat,earnings,Neutral,0.147547,0.5656,https://www.marketbeat.com/instant-alerts/filing-pacer-advisors-inc-increases-holdings-in-verisign-inc-vrsn-2026-08-03/
WAMA,2026-08-03 10:10:50,"WAMA ETF Profile: Dividends, Returns (NASDAQ:WAMA)",TradingView,financial_markets,Somewhat-Bullish,0.225627,1.0,https://www.tradingview.com/symbols/NASDAQ-WAMA/profile/
NVDA,2026-08-03 10:10:50,"WAMA ETF Profile: Dividends, Returns (NASDAQ:WAMA)",TradingView,financial_markets,Somewhat-Bullish,0.247385,0.623764,https://www.tradingview.com/symbols/NASDAQ-WAMA/profile/
AAPL,2026-08-03 10:10:50,"WAMA ETF Profile: Dividends, Returns (NASDAQ:WAMA)",TradingView,financial_markets,Somewhat-Bullish,0.206625,0.633934,https://www.tradingview.com/symbols/NASDAQ-WAMA/profile/
SWKS,2026-08-03 10:10:26,"Western Wealth Management LLC Makes New Investment in Skyworks Solutions, Inc. $SWKS",MarketBeat,earnings,Neutral,-0.116217,0.969808,https://www.marketbeat.com/instant-alerts/filing-western-wealth-management-llc-makes-new-investment-in-skyworks-solutions-inc-swks-2026-08-03/
AAPL,2026-08-03 10:10:26,"Western Wealth Management LLC Makes New Investment in Skyworks Solutions, Inc. $SWKS",MarketBeat,earnings,Neutral,0.130906,0.700252,https://www.marketbeat.com/instant-alerts/filing-western-wealth-management-llc-makes-new-investment-in-skyworks-solutions-inc-swks-2026-08-03/
AMD,2026-08-03 10:10:26,"Western Wealth Management LLC Makes New Investment in Skyworks Solutions, Inc. $SWKS",MarketBeat,earnings,Somewhat-Bullish,0.333641,0.636383,https://www.marketbeat.com/instant-alerts/filing-western-wealth-management-llc-makes-new-investment-in-skyworks-solutions-inc-swks-2026-08-03/
NVDA,2026-08-03 10:10:26,"Western Wealth Management LLC Makes New Investment in Skyworks Solutions, Inc. $SWKS",MarketBeat,earnings,Somewhat-Bullish,0.344014,0.61578,https://www.marketbeat.com/instant-alerts/filing-western-wealth-management-llc-makes-new-investment-in-skyworks-solutions-inc-swks-2026-08-03/
MSFT,2026-08-03 10:10:26,"Western Wealth Management LLC Makes New Investment in Skyworks Solutions, Inc. $SWKS",MarketBeat,earnings,Somewhat-Bullish,0.193376,0.592765,https://www.marketbeat.com/instant-alerts/filing-western-wealth-management-llc-makes-new-investment-in-skyworks-solutions-inc-swks-2026-08-03/
INTC,2026-08-03 10:07:28,Militia Capital Management LLC Purchases New Stake in Intel Corporation $INTC,MarketBeat,financial_markets,Somewhat-Bullish,0.224388,1.0,https://www.marketbeat.com/instant-alerts/filing-militia-capital-management-llc-purchases-new-stake-in-intel-corporation-intc-2026-08-03/
AAPL,2026-08-03 10:07:28,Militia Capital Management LLC Purchases New Stake in Intel Corporation $INTC,MarketBeat,financial_markets,Somewhat-Bullish,0.348839,0.73156,https://www.marketbeat.com/instant-alerts/filing-militia-capital-management-llc-purchases-new-stake-in-intel-corporation-intc-2026-08-03/
AMD,2026-08-03 10:07:28,Militia Capital Management LLC Purchases New Stake in Intel Corporation $INTC,MarketBeat,financial_markets,Neutral,0.149746,0.61283,https://www.marketbeat.com/instant-alerts/filing-militia-capital-management-llc-purchases-new-stake-in-intel-corporation-intc-2026-08-03/
NVDA,2026-08-03 10:07:28,Militia Capital Management LLC Purchases New Stake in Intel Corporation $INTC,MarketBeat,financial_markets,Somewhat-Bullish,0.237231,0.575313,https://www.marketbeat.com/instant-alerts/filing-militia-capital-management-llc-purchases-new-stake-in-intel-corporation-intc-2026-08-03/
GSAT,2026-08-03 09:45:14,"Healthcare of Ontario Pension Plan Trust Fund Cuts Stock Holdings in Globalstar, Inc. $GSAT",MarketBeat,earnings,Somewhat-Bearish,-0.279954,1.0,https://www.marketbeat.com/instant-alerts/filing-healthcare-of-ontario-pension-plan-trust-fund-cuts-stock-holdings-in-globalstar-inc-gsat-2026-08-03/
AMZN,2026-08-03 09:45:14,"Healthcare of Ontario Pension Plan Trust Fund Cuts Stock Holdings in Globalstar, Inc. $GSAT",MarketBeat,earnings,Neutral,0.132673,0.635833,https://www.marketbeat.com/instant-alerts/filing-healthcare-of-ontario-pension-plan-trust-fund-cuts-stock-holdings-in-globalstar-inc-gsat-2026-08-03/
AAPL,2026-08-03 09:45:14,"Healthcare of Ontario Pension Plan Trust Fund Cuts Stock Holdings in Globalstar, Inc. $GSAT",MarketBeat,earnings,Neutral,0.113147,0.610931,https://www.marketbeat.com/instant-alerts/filing-healthcare-of-ontario-pension-plan-trust-fund-cuts-stock-holdings-in-globalstar-inc-gsat-2026-08-03/
INTC,2026-08-03 09:27:16,Western Wealth Management LLC Increases Stock Position in Intel Corporation $INTC,MarketBeat,earnings,Neutral,0.116379,1.0,https://www.marketbeat.com/instant-alerts/filing-western-wealth-management-llc-increases-stock-position-in-intel-corporation-intc-2026-08-03/
AAPL,2026-08-03 09:27:16,Western Wealth Management LLC Increases Stock Position in Intel Corporation $INTC,MarketBeat,earnings,Somewhat-Bullish,0.317573,0.636639,https://www.marketbeat.com/instant-alerts/filing-western-wealth-management-llc-increases-stock-position-in-intel-corporation-intc-2026-08-03/
BRK-B,2026-08-03 08:11:22,Buffett’s Top Holdings Drive Berkshire Shares to Eight-Month High Ahead of Q2 Earnings,TradingKey,earnings,Neutral,0.019745,0.306472,https://www.tradingkey.com/analysis/stocks/us-stocks/262070056-buffett-berkshire-stock-eight-month-high-heavy-holdings-q2-earnings-tradingkey
AAPL,2026-08-03 08:11:22,Buffett’s Top Holdings Drive Berkshire Shares to Eight-Month High Ahead of Q2 Earnings,TradingKey,earnings,Bullish,0.410827,0.738521,https://www.tradingkey.com/analysis/stocks/us-stocks/262070056-buffett-berkshire-stock-eight-month-high-heavy-holdings-q2-earnings-tradingkey
GOOGL,2026-08-03 08:11:22,Buffett’s Top Holdings Drive Berkshire Shares to Eight-Month High Ahead of Q2 Earnings,TradingKey,earnings,Somewhat-Bullish,0.312098,0.601027,https://www.tradingkey.com/analysis/stocks/us-stocks/262070056-buffett-berkshire-stock-eight-month-high-heavy-holdings-q2-earnings-tradingkey
QQQM,2026-08-03 07:49:34,"Invesco NASDAQ 100 ETF (QQQM) Price, Holdings, & News",MarketBeat,financial_markets,Somewhat-Bullish,0.213569,1.0,https://www.marketbeat.com/stocks/NASDAQ/QQQM/
NVDA,2026-08-03 07:49:34,"Invesco NASDAQ 100 ETF (QQQM) Price, Holdings, & News",MarketBeat,financial_markets,Somewhat-Bullish,0.221634,0.604022,https://www.marketbeat.com/stocks/NASDAQ/QQQM/
AAPL,2026-08-03 07:49:34,"Invesco NASDAQ 100 ETF (QQQM) Price, Holdings, & News",MarketBeat,financial_markets,Somewhat-Bullish,0.213548,0.597288,https://www.marketbeat.com/stocks/NASDAQ/QQQM/
